iter	RMSE
690	0.03039959949
691	0.03037879497
692	0.03035401394
693	0.0303311147
694	0.0303088333
695	0.0302873682
696	0.03025169611
697	0.03022694612
698	0.03022170142
699	0.030195313
700	0.03016365619
701	0.03014091527
702	0.03011193271
703	0.03008921664
704	0.03006689987
705	0.0300499329
706	0.03004073739
707	0.03002438773
708	0.02999575252
709	0.02999293649
710	0.02997190941
711	0.02993771448
712	0.02991389703
713	0.02990144778
714	0.02987477798
715	0.02985163127
716	0.02983150223
717	0.02982785781
718	0.02981118032
719	0.02979169892
720	0.02976237273
721	0.02973796643
722	0.02972579523
723	0.02970905213
724	0.02968803233
725	0.02967087968
726	0.02966406479
727	0.02964066648
728	0.02963702175
729	0.02960866852
730	0.02957501784
731	0.02955684101
732	0.02952701984
733	0.02950174884
734	0.0294832373
735	0.02946725308
736	0.02946334764
737	0.029438935
738	0.02941095938
739	0.02938923117
740	0.02938141671
741	0.02937155194
742	0.02934218662
743	0.02932422848
744	0.02930897031
745	0.02928830084
746	0.02926552301
747	0.02926143365
748	0.02924807972
749	0.02921914928
750	0.02918274277
751	0.02917304825
752	0.02915571293
753	0.02914022122
754	0.02912452316
755	0.02910137419
756	0.02906418879
757	0.02906053254
758	0.02903716809
759	0.0290070579
760	0.02899649479
761	0.02897185347
762	0.02895891427
763	0.02894222576
764	0.02890516886
765	0.02888071933
766	0.0288574872
767	0.02883146516
768	0.02881419833
769	0.02879480946
770	0.02877282651
771	0.02875771172
772	0.02873567091
773	0.02871055426
774	0.02869140789
775	0.02867530097
776	0.02865533316
777	0.02863087413
778	0.02861875694
779	0.02860027583
780	0.02859678833
781	0.02857587669
782	0.02855342443
783	0.02853891745
784	0.02852074412
785	0.0285060832
786	0.02848858537
787	0.028475727
788	0.02845446928
789	0.02845226277
790	0.02842963146
791	0.02840396138
792	0.02838883662
793	0.02836423522
794	0.02835174627
795	0.0283335068
796	0.02832075548
797	0.0282987224
798	0.02828396439
799	0.02826418542
800	0.02825182901
801	0.02823186489
802	0.02821016623
803	0.02818913349
804	0.02817424985
805	0.02815329819
806	0.02813258216
807	0.02811570369
808	0.02809900858
809	0.02807324614
810	0.02805542151
811	0.02802056967
812	0.02799298793
813	0.02797559995
814	0.02795182065
815	0.02793410657
816	0.02791513317
817	0.02789974869
818	0.02788109599
819	0.02786416406
820	0.02784664184
821	0.02782848177
822	0.02779321253
823	0.02777526712
824	0.02775759408
825	0.02775154705
826	0.0277315249
827	0.02770445452
828	0.02768603774
829	0.02767046729
830	0.02766787614
831	0.02764535494
832	0.02763737067
833	0.02760732503
834	0.02758676182
835	0.02756248374
836	0.02753820247
837	0.02751917783
838	0.02750391351
839	0.02748945028
840	0.02747359868
841	0.02745248734
842	0.02744030718
843	0.0274257984
844	0.02739919376
845	0.02739140012
846	0.02737468113
847	0.02736359455
848	0.02734394642
849	0.02732547369
850	0.0272960212
851	0.02728453663
852	0.02727706254
853	0.02725628389
854	0.02723776631
855	0.02722354537
856	0.02720127638
857	0.02717531393
858	0.02716170274
859	0.02714793503
860	0.02712140517
861	0.02709846312
862	0.0270770649
863	0.02706134643
864	0.02705564362
865	0.02703324459
866	0.02702060515
867	0.02700917528
868	0.0269918324
869	0.02697720421
870	0.02697477106
871	0.02697085005
872	0.02695063594
873	0.02693330701
874	0.02690978929
875	0.02690434506
876	0.02688288056
877	0.02685553889
878	0.02683688798
879	0.02679811214
880	0.02678032185
881	0.02675972253
882	0.02674234223
883	0.02673076794
884	0.02671969033
885	0.02669567904
886	0.02667478648
887	0.0266655451
888	0.02665394469
889	0.0266332982
890	0.02662205963
891	0.02661335151
892	0.02658816772
893	0.02657680895
894	0.02656374817
895	0.02654565143
896	0.02652993279
897	0.02651164216
898	0.02649950995
899	0.02649719382
900	0.02647736479
901	0.0264543643
902	0.02643693241
903	0.02641745261
904	0.02638491309
905	0.02636012323
906	0.02634727171
907	0.02633099427
908	0.02630784494
909	0.02629405066
910	0.02628306023
911	0.02626427932
912	0.02624281278
913	0.02622304164
914	0.02620769402
915	0.02618550832
916	0.02618133371
917	0.02616745491
918	0.02615448045
919	0.02615024652
920	0.02614468344
921	0.02613129006
922	0.02611324813
923	0.02609703941
924	0.02607960142
925	0.02606775278
926	0.02605168489
927	0.02602128573
928	0.02600465166
929	0.02598339758
930	0.02595324376
931	0.02594088402
932	0.02591423436
933	0.02590662013
934	0.02590242836
935	0.02588711742
936	0.02586986329
937	0.0258550634
938	0.02583277659
939	0.02580797843
940	0.0258028379
941	0.02579273049
942	0.0257785017
943	0.02577483584
944	0.02575795622
945	0.02572975464
946	0.0257145063
947	0.02570555015
948	0.02569567386
949	0.02568425504
950	0.02567126994
951	0.02566454802
952	0.02565258332
953	0.02563365822
954	0.02561948346
955	0.02559875189
956	0.02558088785
957	0.0255683571
958	0.02554721555
959	0.02553633391
960	0.02551909404
961	0.02551287465
962	0.02549219729
963	0.02547145193
964	0.02544916946
965	0.02543520755
966	0.02541945257
967	0.02539045201
968	0.02537728893
969	0.02536396017
970	0.02535278521
971	0.02534089729
972	0.02533213374
973	0.02531208339
974	0.02528801653
975	0.02527781391
976	0.02525302753
977	0.02523609582
978	0.02521589217
979	0.02520366167
980	0.02518886701
981	0.02517432534
982	0.02515529505
983	0.0251421725
984	0.02512598667
985	0.02510236396
986	0.02508531095
987	0.02507304543
988	0.02505433392
989	0.02504154503
990	0.02502854659
991	0.02501066562
992	0.02498507344
993	0.02496609274
994	0.02495007275
995	0.02493524472
996	0.02492376308
997	0.02490140937
998	0.02489039957
999	0.02487336573
